,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,pre
4610,0.829259118,-0.240606606,-0.962078323,-0.761880617,0.851003956,-0.841862833,0.962414565,0.197095523,-0.919838548,-0.722214348,0.30221802
3152,0.115349399,-0.730393261,0.612162647,-0.293662486,0.14494506,-0.597957564,0.170911966,0.883326757,0.777902697,0.237955894,-1.321086013
2087,0.89073961,-0.932733126,0.736511915,0.573949497,-0.417439541,0.211092694,-0.590797469,0.533018687,0.884022259,0.458289271,-0.909069545
2166,-0.297325776,0.859608614,-0.622336061,0.668254187,0.783135886,-0.058512535,-0.134902242,-0.434562572,-0.817586624,-0.523106231,1.419911532
3089,0.695084891,-0.729260065,-0.824159254,0.80609578,0.073703314,-0.394424781,0.68301724,0.659071492,-0.271290439,0.605188622,-0.819278686
489,0.736302829,-0.315999304,0.646904566,-0.616394413,0.090007836,0.096119377,0.662279227,0.295015567,0.396121622,0.849726745,0.087833203
4963,0.365247362,-0.353070766,0.211446533,-0.151767212,-0.991218164,0.26913612,0.091973077,0.898333068,0.709294098,-0.487780915,-0.341013542
1839,-0.517413347,0.074166262,0.42447902,0.86918231,-0.792004897,-0.862153251,-0.498978173,-0.321728342,-0.148016495,0.687047869,-0.267293936
4602,-0.41648265,-0.195197059,0.708424573,-0.792168946,0.380113481,0.88183959,-0.902545462,0.091334908,0.424235359,-0.211533572,-0.77970451
4581,-0.961416831,0.406082321,0.57475208,-0.878307328,-0.991851974,0.658801725,0.360239141,0.976488348,0.741974391,-0.802056387,-0.190613001
3317,0.728351428,0.338825213,0.881539279,-0.968405901,-0.620425751,0.873789122,0.591893968,0.625816722,-0.094926451,-0.545742542,1.412843826
2519,0.095575821,-0.734771745,0.18135873,0.242044794,0.087812577,0.925358283,-0.65191882,0.048916857,0.15836243,-0.908027879,-1.377349452
4074,0.849714607,-0.329209769,-0.425035689,0.99173372,-0.171552455,-0.748543009,0.092620559,0.54222795,-0.517585213,-0.116040463,0.242062987
1114,0.240456489,-0.155152017,0.315537941,0.137073282,0.483679819,0.749319074,-0.861908211,0.657653965,-0.105753376,0.927917788,-0.021823782
2744,-0.980362436,0.988493626,-0.861900437,-0.010209304,-0.95920156,0.436024045,0.534847044,0.856867396,0.59550099,0.639180914,0.886676058
349,0.379060307,-0.962156843,0.900122788,-0.03269566,-0.92231965,-0.002449338,-0.779937524,0.80976773,0.299209609,0.385403591,-1.434876934
4287,0.459995258,-0.672059344,0.288548977,-0.928899101,0.787541622,0.97013138,0.134219135,0.19443349,-0.677815099,-0.67996319,-0.917345655
1991,-0.399182436,0.095052169,-0.210278121,0.722227882,0.542212454,-0.958331367,0.871885403,-0.101679642,-0.338034698,0.220043572,-0.243348169
3342,0.170609224,-0.938249376,0.777986052,0.846683113,-0.59670153,0.51427664,-0.246428351,0.444383666,-0.233615492,0.544012039,-1.664316902
3141,-0.479235868,-0.07897695,-0.554980508,0.050340526,-0.785176743,-0.716049034,0.592108774,0.488951874,-0.035298945,0.919968082,-0.674111561
1012,0.083616827,0.063226178,0.868717888,-0.904999196,-0.255455577,0.689800863,0.003092535,0.848517664,-0.700789709,-0.175749788,0.258895955
352,0.252538078,-0.556120606,0.840274253,0.187339336,0.277251221,0.500426257,-0.810738365,-0.173946906,-0.971528854,-0.406404142,-0.760549151
896,-0.618088686,0.714057297,-0.316988278,-0.781112345,-0.846108963,0.918095168,-0.161443438,-0.419906511,0.837285647,-0.999870023,0.739599194
799,-0.362515538,0.242982107,0.666273559,-0.964760349,0.113728726,-0.738958385,-0.099625936,0.952462615,-0.148839423,-0.917644863,0.213561515
2455,-0.078519728,0.7355985,0.17073358,0.40886015,-0.626432598,0.810660606,-0.544237838,-0.784161518,0.482331429,0.821980693,1.398212226
4474,0.807161854,0.604240809,0.628684779,0.959439516,-0.424053076,-0.268537685,0.684951245,-0.833989696,0.284937476,0.422398035,2.037240933
2788,-0.446456089,-0.789719325,-0.104424177,-0.446973769,-0.00157905,0.465365767,0.215714795,-0.718624544,0.060763578,0.159709721,-2.111032835
1957,-0.152810861,0.920882495,0.08528454,-0.256503857,-0.772329303,-0.497334647,-0.288624178,0.701199142,0.318053305,0.603883279,1.762169211
2473,-0.342852598,-0.365622767,0.43083701,0.400511405,-0.849438857,0.896314691,0.598523489,-0.687501456,0.980405614,0.353727139,-1.180309837
639,-0.886871457,-0.927291886,-0.626903385,-0.115567726,0.140149246,0.705178604,0.8972402,-0.797793474,0.502738619,-0.835755729,-2.944071376
1487,0.539420059,-0.771133211,0.427051462,0.029650303,-0.200614486,0.731674733,-0.768366251,0.802405285,0.414501033,0.221290951,-0.960728734
3161,0.000244667,0.998525602,0.471454769,-0.429929086,0.552735599,-0.164518093,-0.964155466,-0.572244591,0.489577118,0.36307583,2.091173822
2812,0.631349516,-0.976006696,-0.955433192,0.579706876,-0.584808835,-0.669000193,0.774357888,0.644603198,-0.249611428,-0.568729039,-1.372224845
2592,-0.527630864,0.437534854,0.764021264,0.573111451,0.70250243,0.548940882,-0.316353682,-0.128819102,-0.700170789,0.245809211,0.388504497
3566,0.458653724,-0.94728913,0.988269605,-0.56801698,0.451676958,0.695065576,-0.773809035,0.53656878,0.469879718,-0.837802065,-1.379221585
1082,-0.267365696,0.972786869,-0.285469955,-0.040501685,-0.033683987,0.487852985,-0.59571852,-0.912942003,0.906229469,-0.366356368,1.658258384
4256,0.099327391,0.366038764,0.284419139,0.095004619,0.422769882,-0.13804366,-0.166731994,0.943444503,0.759111357,-0.308692617,0.860996194
2383,-0.360336458,0.750689044,-0.403627369,-0.571143811,-0.045131143,-0.652515979,0.408617304,-0.002469258,0.640549066,-0.90663978,1.110456512
531,-0.588284587,0.725330991,0.63261191,0.807155278,-0.781150879,0.599722112,-0.657042781,0.978395801,-0.55079898,-0.51046374,0.955469178
541,0.416801547,-0.239031734,-0.64851307,-0.632440563,0.913804184,-0.29211135,0.635247294,-0.176431732,-0.888606898,-0.139852121,-0.112551084
4902,0.613064139,0.363896139,-0.656629234,-0.398866369,0.920161175,-0.736117156,-0.930946577,-0.441460709,-0.588497049,-0.334567431,1.432350404
825,0.581397626,0.015325469,-0.558062812,-0.337016181,-0.476633306,-0.467862382,0.364592712,-0.328158755,0.044776651,-0.307445023,0.596235445
3088,-0.053415941,-0.637635368,-0.991964097,0.127576282,0.324374182,0.264873729,0.178394002,0.753907817,0.52493622,-0.848151874,-1.431776901
4413,-0.410038461,-0.059720567,0.030400583,0.107355165,0.342066349,0.903847543,0.889976699,-0.119779813,-0.53905875,0.345869142,-0.641987127
1738,0.083719704,0.222055829,-0.361522674,-0.023499099,-0.146289374,0.746658918,0.72271787,0.578635489,-0.71808794,0.999543633,0.451724067
2701,0.297629666,-0.050592608,0.473463491,0.256706589,-0.876644434,-0.489671426,-0.682625393,0.380214703,0.644812263,-0.099179302,0.303291443
314,-0.501511377,0.972093821,-0.509126827,-0.017765133,0.283306543,-0.96710141,-0.629513026,-0.319330504,-0.097376913,-0.488290548,1.511153384
4830,-0.338883949,-0.356349142,0.803118295,-0.578263734,0.035019674,0.219818588,-0.859454058,0.950971024,0.639925557,-0.660044604,-0.979497636
2848,0.705116219,-0.154492269,-0.755918926,0.208119999,-0.02128828,0.9594679,0.74106244,0.590559399,-0.725608911,-0.350131032,0.2987287
2214,0.072130082,-0.635204298,-0.878780548,0.314478171,-0.844300245,-0.064166498,0.507946878,0.689536711,0.865122315,0.874099035,-1.297367353
1387,0.319873082,0.458091248,-0.574702355,0.765107629,0.025485144,-0.061982594,0.850444732,0.217600325,0.34624356,-0.069108837,1.158227017
2201,0.041620172,-0.812668902,-0.296561981,-0.234221966,-0.629669072,0.804752044,0.961050389,0.32986942,-0.397448737,-0.290565807,-1.701155844
2630,-0.183048912,0.109222976,-0.821664793,-0.185737444,0.953033758,-0.773854399,0.41389999,0.53621794,-0.777385965,0.661727159,0.00911874
3326,0.409112382,0.669762689,0.845606771,-0.169986755,0.815136882,-0.72823352,0.830651401,-0.355975905,0.608860381,0.47221762,1.760944361
1366,-0.152841927,-0.439790748,0.554798133,-0.238466614,-0.824166001,0.938751815,-0.398086821,0.602378669,0.915699862,0.903535481,-1.043510541
2049,-0.443567938,-0.29210279,-0.989249041,0.732474932,0.58925892,-0.043382201,-0.656872047,0.676214148,0.634180732,-0.966625904,-1.064254291
394,-0.132022403,0.162308321,-0.612717025,-0.898135826,0.242576686,-0.606097256,0.984502029,0.326182306,-0.498624795,-0.435639097,0.131116483
4667,0.435786424,0.481514318,-0.648815785,0.562364329,0.15842951,0.089373457,-0.439002336,-0.163570122,0.846589486,-0.977610935,1.388083953
3315,-0.072680736,0.713289085,-0.603088875,-0.333577007,0.442552399,-0.86064932,-0.766620888,-0.400607416,0.481135419,-0.335932632,1.407461059
2315,-0.26851315,0.898097112,0.468926962,-0.085996851,0.712837595,-0.080683351,-0.258244167,-0.181706073,0.363933882,-0.392656869,1.565250059
2311,0.977207148,-0.492843935,0.260631538,-0.062715875,-0.014177041,0.850366771,0.374579309,0.709758725,0.0749847,0.215543996,-0.041128074
2849,-0.585794572,-0.905990589,0.65163305,-0.791931431,0.452617993,-0.191933662,-0.938926966,-0.050333787,0.734556208,-0.874259703,-2.34633266
3233,-0.674538129,0.684324868,-0.321681663,-0.298502929,-0.167547997,0.022767954,-0.988171927,0.187921957,0.508012846,0.058310339,0.731783216
1367,0.330283221,0.244132292,0.350562393,0.428839628,-0.373579734,0.168909738,0.540510406,0.110350621,-0.446688779,-0.136502095,0.824921794
1246,0.494337004,0.81917328,-0.125104247,0.852032457,0.892017756,-0.900609931,-0.14019459,0.976779084,-0.060110673,-0.873325589,2.216836592
3608,0.719213962,-0.665113034,-0.541536716,0.775242795,0.596321681,0.719863326,-0.963225566,-0.56818313,-0.57330878,-0.343716405,-0.596346327
4429,0.969642571,0.854197542,0.298329258,0.167762775,0.570388349,-0.868012971,-0.160203162,-0.507550212,0.98947539,-0.676619032,2.753417566
2177,-0.146735401,-0.501238053,0.022512956,-0.778344825,0.267713666,-0.968992653,-0.207478536,-0.683266158,-0.27888289,-0.621223785,-1.102866897
4398,-0.683569245,-0.930328097,0.738577055,0.502630152,0.147266264,0.382004305,0.514189032,-0.148447887,-0.86946529,-0.550790122,-2.574420694
4173,0.86019495,0.636331112,-0.147449519,0.278758779,0.840914203,0.558591708,0.091089737,-0.439011559,-0.43218106,0.871958145,2.120415971
4954,-0.216148225,0.810974614,-0.305986994,0.691569763,-0.057349407,-0.701420201,-0.562017591,0.221175172,-0.845946495,0.411279889,1.503930331
1934,-0.857229669,0.436324025,0.393879779,0.021554708,-0.019133982,-0.945254211,-0.364634775,0.81317272,-0.700181204,0.898807554,0.123906621
4409,-0.137775616,-0.539337133,0.933792538,-0.653434775,0.127518393,-0.236686914,-0.297374069,-0.543965436,-0.964724492,-0.740376713,-1.12677475
2070,0.668366776,-0.622385659,0.926260718,-0.091725462,0.932506689,-0.054676115,-0.997148566,-0.512058648,-0.016511034,-0.044496497,-0.46343627
727,0.986940385,-0.385489451,-0.817527623,0.219310888,0.827196595,-0.509014161,-0.009024742,-0.935282214,0.120874518,-0.748596468,0.19275205
2379,0.509414382,0.804730151,-0.416459999,-0.006755798,0.127136998,-0.237031755,-0.954797159,-0.535717829,0.029963723,0.288123154,2.198012186
2075,-0.862457833,0.624973151,-0.281538643,-0.789512882,0.019167727,-0.245796381,-0.742563205,0.67880633,-0.736807027,-0.585169317,0.456099227
3199,-0.992498176,-0.089479794,-0.636104534,0.440761564,-0.721470825,-0.143876679,0.19448063,0.050823797,0.738530534,0.273942732,-1.252668993
3864,0.843825853,0.10946181,-0.959146425,0.6447684,-0.159145297,0.930989804,-0.159782236,0.727337833,-0.390252294,0.998140547,1.021837317
487,-0.187291333,0.614969603,0.251905267,-0.717159581,0.554460952,-0.921395304,0.025310922,0.100110417,0.691961212,0.455503023,1.078657839
4624,0.031006823,0.550034134,0.398169332,-0.732454597,0.629566198,0.078947983,-0.014253682,-0.708318822,0.277524106,-0.212154061,1.135437747
780,-0.85926271,-0.337978165,-0.132734103,-0.684750714,0.674873898,-0.729444948,-0.970399423,-0.446728428,-0.47206283,0.34640056,-1.469980966
3891,0.83326199,0.204087719,0.211340406,-0.129419904,-0.219105155,0.254353878,0.414720167,0.769966101,-0.288609986,-0.010324748,1.257753078
3341,0.857179229,-0.882641831,0.456612305,0.636036486,-0.44797923,-0.511183578,-0.059243904,-0.306382968,-0.055308131,0.846922291,-0.843952875
3563,0.93863523,-0.576473844,0.208915257,0.04333422,0.616506666,0.06507094,0.177414464,-0.921935465,0.318351833,0.849626006,-0.236042185
3228,-0.040722905,0.706618404,0.412419418,-0.303222719,-0.824630201,0.698092781,-0.457620739,-0.97267417,0.199896255,0.24972339,1.399576167
218,-0.354443444,-0.228487195,-0.69778313,0.24268284,-0.622878845,0.463874414,0.764449165,-0.303762731,0.493821656,0.720676026,-0.953488878
4912,0.733935083,0.822675555,-0.093932196,0.787544012,-0.958183987,-0.232630937,-0.564342255,-0.527475043,-0.918721192,-0.676558962,2.501270957
44,-0.495318015,0.161924131,0.804435088,0.685531808,-0.638770726,-0.692457017,0.707639278,0.344538643,0.488802938,-0.731439405,-0.151793535
683,0.122172871,0.988815351,-0.161238314,0.261947732,0.411279784,0.975149831,-0.319311868,-0.17957515,0.004301012,0.70691018,2.079511417
311,-0.042147863,0.575645688,0.091584995,-0.533394898,-0.410056048,0.476979597,0.905296634,0.847813461,-0.472548197,-0.139074029,1.063652612
3438,-0.371969861,-0.236718101,-0.380917293,-0.226205021,0.215350713,0.558289689,0.579235538,0.691040066,-0.346268282,-0.608235075,-0.935219349
2840,-0.954206502,0.006680743,-0.103049274,0.545599975,-0.615834264,-0.374081992,-0.952515478,0.017149172,0.904593858,0.432670144,-0.901556936
2182,-0.147169106,-0.387023625,-0.337179064,-0.191755341,-0.028954942,0.757615267,0.542234579,0.334569748,0.297424278,-0.656335936,-1.031867661
3425,0.498512223,-0.288592449,0.233769915,-0.949612582,0.258028935,-0.365132491,0.594773286,-0.910083858,-0.61938263,0.282773036,-0.082915555
31,-0.105445795,-0.238512383,0.101668889,-0.73553286,0.330571274,-0.784849312,-0.099930266,-0.982983256,0.385604967,-0.505180455,-0.566140168
1418,-0.807916366,-0.945654272,-0.337917377,-0.395123178,0.574662741,0.999438012,-0.616719441,0.197615501,-0.742514647,-0.481984453,-2.748619748
1749,-0.201881565,-0.786820467,0.554850882,0.453241167,-0.551408182,-0.983741024,0.313648577,0.920280596,-0.609866727,0.681211197,-1.7046044
1108,0.404492099,0.835841889,-0.981413044,0.71961117,-0.668966872,-0.285460114,-0.881705013,-0.726842528,0.425753475,0.128667189,2.118929156
3839,0.07499458,0.535197497,0.487679102,0.358109735,0.013994054,0.598965917,-0.287717532,0.10891808,-0.518518518,0.344647273,1.192025505
1567,0.76788332,0.216866943,0.439592801,0.308691317,-0.636795556,0.549247287,-0.355022965,-0.023673033,-0.174207165,0.055925964,1.264108958
4590,-0.196999929,0.657809185,-0.795915022,0.651288692,-0.374670153,0.378950576,0.937966367,0.46433221,-0.669182397,-0.561905903,1.028825858
1022,0.41650864,0.876830822,0.57087775,-0.047539463,0.049681775,-0.391742254,-0.155123363,-0.764223298,-0.580705735,0.163535877,2.267968136
2263,0.690502573,-0.234679046,-0.868331151,-0.987310166,0.826656694,-0.461213983,0.736786936,0.375381531,-0.361850308,-0.523525603,0.159528358
452,0.283190355,0.698629397,0.332931399,0.683763291,-0.135832805,0.345591703,-0.717641003,0.011213786,0.063892085,-0.079515943,1.757855694
4899,0.498322173,-0.358526603,-0.89242765,0.596407502,-0.113639742,-0.560293074,0.122747162,-0.88927759,0.601141905,-0.530057255,-0.265639536
2611,0.526824357,0.591398512,0.344403723,-0.486703263,-0.626473438,-0.604546292,0.096207172,0.768958673,0.226468856,-0.069096309,1.789147866
282,0.973131874,-0.960924879,0.929251856,-0.086426042,0.331479634,0.116784696,0.120314502,-0.808062528,0.934295298,-0.387892023,-0.945441944
651,0.504117244,-0.086212519,0.758632584,0.336364475,0.826028968,-0.219286195,-0.732922728,0.912927795,0.518411368,-0.909888182,0.437633477
4046,0.016192361,0.005158833,0.694913539,-0.062106849,-0.707260948,-0.688945469,0.879638366,-0.516262154,-0.066384867,-0.720834883,0.043100545
1326,0.659004734,0.415090559,0.737356073,-0.720576747,0.069743601,0.893708845,-0.627407569,-0.934935993,0.815308818,-0.915446873,1.522364598
1176,0.957649625,-0.076359089,0.84548864,0.853316169,0.17484815,0.751079389,0.090713827,-0.796381879,0.175077515,0.366129259,0.815963205
2500,-0.361338251,-0.903834909,0.716540477,-0.630437533,-0.9456929,0.594602829,0.08121172,-0.361333027,-0.692758763,0.969640519,-2.169046275
582,0.944419107,-0.812957403,-0.795853305,-0.4183339,0.848214563,0.840883588,0.084611224,-0.808094691,-0.901647859,0.476151251,-0.762089265
2875,-0.665486942,0.175918585,0.528092169,-0.521453279,0.109604196,-0.394183085,0.33278477,0.570330431,-0.771084527,0.31183178,-0.278631733
2982,-0.706756252,0.926100532,0.134352076,-0.757472793,-0.489769168,0.3919695,0.813879544,-0.812181118,-0.961371009,-0.120426027,1.096426842
4213,-0.875681541,-0.012815366,-0.189368651,0.745211698,-0.648319142,0.405460697,-0.28339321,0.701136328,-0.521272473,-0.858447746,-0.899113843
4596,0.010460789,-0.051194759,0.859615741,-0.215497412,-0.486060958,0.912175042,0.781610527,-0.913762038,-0.498612929,-0.852540019,-0.136195893
1393,0.389738353,-0.427701298,0.483462231,-0.753603389,-0.040672162,-0.679027864,0.092102059,-0.740984402,-0.516951359,-0.18632678,-0.404633464
3390,0.023109027,0.266212681,-0.758727045,-0.952143551,0.163988412,-0.868846477,0.424888139,0.909081328,-0.231762903,0.33586838,0.544672919
1928,-0.067005664,-0.072624597,-0.556991004,0.037770319,-0.430576494,-0.398517736,-0.736411727,0.406294514,-0.334055576,0.642284758,-0.153594883
4366,0.327665155,-0.609526131,-0.563213672,-0.408779621,-0.50775878,-0.600257533,0.358194465,-0.719665901,-0.972511876,-0.103987076,-0.895985691
3550,-0.156714627,-0.948581233,-0.901861853,0.125873179,-0.414696794,-0.548891026,0.967622721,-0.008036433,0.668997597,0.261745336,-2.183872148
2189,-0.254869549,0.022427881,-0.023216402,0.2219082,-0.068090933,0.319197376,-0.989733509,0.061181921,-0.501104425,-0.151416714,-0.144743364
3480,-0.892894935,-0.244285184,0.50753689,0.253126242,0.07733476,0.601010661,-0.585092971,-0.33915247,-0.84572525,-0.397824181,-1.350043308
3871,-0.12691842,0.871023827,0.64053792,0.19586694,0.022500219,0.220615641,0.345874193,0.410722488,0.419861287,0.064236445,1.621178494
4299,0.879179738,0.659859167,0.844359568,-0.094430324,0.472742081,-0.836106729,-0.754571744,0.207941647,-0.439883831,0.915249795,2.385587497
4719,0.975536619,-0.767018384,-0.210932738,0.739350276,-0.967716108,0.973993229,-0.345704991,-0.057705385,-0.193402796,-0.048767629,-0.561816063
3195,-0.213019486,0.148365046,-0.169535166,-0.607849913,0.33005918,-0.67017009,-0.587589936,0.444954927,0.767464694,-0.531449501,0.126571983
1922,0.499426153,-0.910316579,-0.22313057,0.710835849,0.34987258,0.968460446,-0.838462462,0.348490225,-0.696631557,0.085060952,-1.304876768
1075,0.941104432,-0.133278395,0.308467387,-0.370613932,-0.833253178,0.835086432,0.905049832,0.190446497,-0.106261458,0.191668243,0.62283251
751,0.09414198,-0.962232875,-0.984203015,0.497800497,-0.345237056,-0.253881048,0.201775694,-0.740635353,0.961700573,0.150414767,-1.934216643
463,0.006820268,-0.431844277,0.32227886,-0.021741343,-0.421051311,0.233895632,0.805909744,0.574010378,-0.481003184,0.967534337,-0.894177023
4076,-0.186618701,-0.835008788,-0.584301132,0.226464166,-0.872966856,-0.140898504,-0.720508157,-0.86977747,-0.130385004,0.192767248,-1.845745275
725,-0.34756236,-0.80108239,-0.329236304,0.901546089,-0.870625566,-0.790832647,0.202503409,-0.555755955,-0.548950243,0.410823447,-1.946497217
4785,-0.992951367,0.319778671,-0.951791308,0.454127579,0.280073082,0.697973165,-0.675718037,0.93191788,-0.458800112,0.200775697,-0.391294934
2108,0.51360193,0.448154722,-0.716868299,-0.927648038,-0.07775417,-0.629036754,-0.859543236,0.791070658,-0.344147224,-0.976228808,1.509043102
2164,-0.478134448,0.244861409,-0.676742798,0.209242123,0.490432775,-0.096453963,-0.294241646,-0.744508969,-0.085932577,0.331470844,-0.021430097
3961,-0.623844038,-0.577518574,0.476515975,0.007661177,-0.245711566,-0.388144022,-0.834454299,0.656711395,0.130374243,-0.437008681,-1.692661866
2752,-0.322244966,-0.356735529,0.454929956,0.727075102,0.911777097,-0.762041619,-0.607236199,-0.234151337,0.328602761,0.71534187,-0.969956887
245,0.461446436,-0.573963084,-0.348240497,0.085302661,0.111766,0.381365775,0.021248856,0.934892008,0.158375855,0.906430883,-0.722222255
1085,0.079370087,-0.504383289,-0.460005466,-0.982818002,-0.90866541,0.419366539,-0.480961173,-0.204821513,-0.149618754,-0.146249376,-0.935941882
4731,-0.834077328,0.744578107,0.305350896,-0.199516847,0.522473454,0.980397612,0.77988498,0.705287385,0.91591245,-0.779871213,0.534508119
4156,-0.280287104,0.77444735,0.683790054,-0.395954127,0.51124675,0.902656429,-0.496112447,-0.082831996,-0.544496921,0.826909711,1.309279055
2942,-0.582144543,0.453074277,0.968692951,-0.851314433,0.734178393,0.458288992,-0.939254445,0.323522959,0.91621813,-0.012300336,0.380961643
3103,0.250947189,-0.313213356,0.267577822,-0.911417504,0.067170878,0.189005684,-0.173720559,-0.106701819,0.635127695,-0.246702313,-0.379024712
2769,0.618706235,-0.767165005,0.971775737,-0.895775631,-0.11345757,0.16945577,-0.130934745,-0.708820366,0.283749225,0.176319026,-0.877501197
4304,-0.433145088,-0.424900577,0.954479447,-0.521654427,-0.429514714,-0.79439999,0.050364879,-0.326590235,-0.878565166,0.899732442,-1.191469255
2838,-0.454135788,0.759779113,0.406631885,0.275132939,-0.466770435,0.302713046,-0.004430216,-0.697376504,-0.537358995,-0.713184991,1.092003716
4225,-0.358308438,0.368143582,0.546295972,-0.452996424,0.484951917,-0.291296637,0.827596994,0.713692808,-0.611323504,-0.234708059,0.378701852
4347,0.814562216,-0.988724616,-0.875014285,0.05643839,-0.937476392,-0.491689589,0.74333683,-0.161331927,0.099688413,-0.689931449,-1.227546564
2626,-0.931423646,0.68847546,-0.046834945,0.475462425,0.362157295,-0.298707,0.669120743,0.42265956,0.448472669,0.644352227,0.383919315
1712,-0.280063671,0.686068973,0.291604441,0.161194331,-0.729878129,-0.456958304,-0.264229337,-0.295746493,-0.084100382,-0.846309507,1.168302006
599,0.351931541,0.293547523,0.317225419,-0.35063095,-0.6899181,-0.040117454,0.051645741,0.446111549,-0.303450004,-0.416494566,0.994595064
1014,0.899143806,0.441426968,-0.653080282,0.34756855,-0.797223021,-0.231310958,-0.547367226,0.948829055,0.545944506,-0.165661206,1.839927212
3699,-0.685904435,0.405489349,-0.727546093,0.409508878,0.480264792,-0.771489646,0.006119782,-0.851903521,0.743532796,0.682798665,0.073275667
500,-0.22651272,0.268420245,-0.317369958,0.227337622,-0.491282967,0.682550671,0.716326094,0.453486013,0.09348037,0.189431456,0.215560163
1480,0.998059359,0.232862927,0.340539055,0.838030149,-0.013173036,-0.0054784,0.744142005,-0.32812409,0.791588442,0.911757249,1.433944171
3247,-0.299756896,-0.518121443,-0.03054047,0.192654295,-0.293984917,-0.41045082,0.392340424,-0.21877732,-0.465282228,0.860876753,-1.351576075
4711,0.026796383,-0.321080575,-0.45166685,0.720900575,-0.566394817,0.796111112,0.36750336,-0.415387716,0.407683012,-0.141124686,-0.719179467
3631,0.921840024,0.191020079,-0.880419979,0.818581731,0.231105614,-0.750670299,0.315382719,0.505603077,0.982390071,-0.01426818,1.276258144
578,-0.802842766,0.19569311,-0.865574628,-0.062553962,-0.284951203,-0.194999338,-0.900971274,0.498454571,-0.189343111,-0.788357924,-0.384290389
2131,0.749825268,0.823853182,0.734348757,-0.386770974,-0.744404762,-0.259323463,-0.416943662,-0.773818942,-0.840825458,-0.957212215,2.545730727
4928,-0.824113324,-0.447649871,-0.207747963,-0.439384185,0.821968309,0.989331434,-0.885998621,0.288115348,-0.310054731,0.692517978,-1.749954213
2523,0.839937177,-0.300016108,0.823044503,0.183455957,-0.355849134,-0.48198191,-0.108802781,-0.258337317,-0.79657769,0.946048647,0.356909211
3320,0.987927913,0.495611224,-0.381002203,-0.907048562,-0.404691477,-0.306156149,0.359708052,0.314542537,0.252221062,-0.044746446,1.985095432
873,0.059496019,0.603078684,0.099496394,-0.476612986,-0.286043534,-0.290638102,0.355746542,0.625951454,0.842027075,0.936861302,1.257483543
556,0.244047228,0.773265272,-0.791453519,0.56651845,-0.429080713,0.253706361,-0.548620967,-0.285234024,0.429266238,0.842098822,1.786316
2457,0.757954703,-0.785410697,0.305517315,0.30947114,0.927570057,0.469967277,-0.138906823,0.277207476,-0.595495452,0.967870193,-0.799138279
2779,-0.561629598,-0.899805089,0.870211348,0.182696068,0.479330283,-0.845844598,0.755072999,0.062348694,0.079935199,0.857866074,-2.370271031
2667,0.413554596,0.443444059,0.274888805,-0.974833093,0.853141772,0.574145118,0.269126134,-0.86212125,0.423764229,0.246728155,1.249966185
1065,-0.415142133,0.400578149,-0.386665584,-0.088279993,-0.886048177,0.89877635,-0.310165658,-0.633615325,0.379581019,-0.677196302,0.334686026
470,0.096640074,0.708540904,-0.254298824,-0.267951162,0.167677539,-0.435734412,0.625304504,0.524937279,-0.85159236,0.605096388,1.519293358
3959,-0.828129985,0.960263764,-0.332010198,-0.918708199,0.850589507,-0.761337472,-0.767094486,0.290240574,0.204309341,0.403044324,1.147133474
2879,0.465580885,-0.32450536,-0.36517293,-0.79543496,0.113429834,0.976401386,0.555535528,-0.464960958,0.020415381,0.882535948,-0.298675396
3889,0.102899794,0.978215797,-0.049767105,-0.902097353,-0.474035738,0.35086332,0.073313926,-0.399053753,0.494366161,0.091594326,2.041782595
2217,-0.959981584,-0.762792924,0.292540417,-0.223277307,-0.927256515,-0.569282923,0.321817701,0.506983071,-0.850084567,-0.403973511,-2.46234471
1330,-0.043032513,0.942666701,0.516712319,-0.466684105,-0.267447451,0.171496366,-0.411669663,-0.418135107,0.477099454,0.075539567,1.89379906
34,0.012741541,-0.641466939,-0.224497439,-0.924036174,0.601151546,0.91931797,-0.791701592,0.985965391,-0.740613603,-0.992772315,-1.258438216
4134,-0.490337265,0.922448368,-0.261778619,-0.754900256,-0.129751304,-0.533600697,-0.64345021,0.159943145,-0.40033081,0.131473761,1.432122853
3196,0.050673481,0.648936988,-0.341447835,0.484636776,0.323157322,-0.709489562,0.426408313,0.284423787,0.476024729,0.319343804,1.334405306
4952,0.589545742,0.119783305,-0.792263035,-0.442660815,-0.313252253,-0.842855033,-0.659185949,0.920079233,0.626008082,-0.913156527,0.893674572
895,0.420965699,0.168134267,0.278810753,-0.072485816,-0.617344233,0.912789749,0.524655588,-0.162222915,0.389319705,-0.558725923,0.700651996
4942,0.004357466,0.715108708,-0.779757482,-0.616003184,-0.862393339,-0.719147478,-0.969210465,0.886220398,-0.350668029,-0.397434993,1.54573635
2959,-0.681875926,-0.311884184,-0.989701634,0.775817023,-0.124952493,-0.292083174,-0.228835592,0.19117075,-0.588998497,0.14371325,-1.331439111
2400,0.875914917,0.626021129,-0.78621368,-0.218218019,-0.178382143,-0.927641426,-0.963890109,-0.136310503,-0.577026766,-0.808646088,2.257615646
1160,0.226026942,0.185448007,-0.735036205,0.955645653,-0.58608007,0.027573027,-0.982141588,-0.093591679,0.298218374,-0.032224896,0.637788423
3435,0.287310359,0.063734315,-0.291234611,0.459411024,0.190005053,0.622989858,0.210724302,0.945530128,0.725180024,-0.312977086,0.351404851
