hr,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,event,t
-0.638139963,0.762678266,-0.800147235,-0.440999687,0.699797094,0.166592374,-0.157006189,0.1817213,0.176353633,-0.325958341,0.863961935,1,0.601954281
-0.515131652,0.146102563,0.980214,-0.075116724,0.122476831,-0.583649874,-0.104496464,-0.032238137,-0.770540655,-0.073659599,0.544695318,0,3.405994654
-0.575481951,0.966351807,-0.389573574,-0.366879433,-0.924085855,0.247706756,-0.382676244,-0.331655651,-0.194572642,-0.634196281,-0.225908354,1,1.879730582
1.284626007,0.11498329,-0.165686205,0.864977956,0.475709409,0.078283489,-0.636452317,-0.68874681,0.019251384,-0.971275628,0.520795703,1,1.237306476
0.359734714,-0.539667964,0.18849431,0.294294178,-0.556011915,0.814035535,-0.394248903,-0.078293942,0.389783442,0.365227789,-0.899586678,1,0.230025381
-0.373262912,-0.82053709,-0.356094241,0.606200576,0.437659502,-0.248699978,0.808647156,-0.222070038,0.376113147,0.849544108,-0.891056538,1,2.334163904
-0.733943641,-0.931077778,0.825343847,-0.769560754,0.082302943,-0.519329488,-0.743998766,0.19979009,-0.479886979,0.858836174,-0.242629379,0,3.405994654
-0.348122418,-0.675353348,-0.563599169,-0.617452264,-0.291838497,0.728147507,-0.483254224,-0.223032951,-0.742341757,-0.136101589,0.371796399,0,3.405994654
0.077979185,0.296449065,0.610718906,-0.376666605,0.176417306,0.13702172,0.103859574,-0.83283782,0.935142398,0.521151781,0.638749063,0,3.405994654
0.059305791,-0.596449018,0.339714468,-0.674597681,0.511211097,-0.625490069,0.166695073,-0.286339343,-0.216971919,-0.453899533,0.291920185,0,3.405994654
0.809386849,0.394031972,-0.110177398,-0.135685071,0.120455533,-0.03349774,-0.8534742,0.695622921,-0.714642525,0.138995811,0.468602151,1,1.238571167
0.992841899,0.32481131,-0.09543138,0.365469307,0.489707619,-0.288345337,0.549874365,-0.598819613,0.500563979,-0.065663099,0.868234098,1,1.101688862
-0.574671268,-0.931145668,-0.465864658,0.22712785,0.333349317,-0.368947715,0.139660209,0.03175243,0.620458126,-0.422422737,-0.499031514,1,2.140835762
-0.423003644,0.870034873,-0.315777957,-0.980443656,-0.876213431,-0.733472526,-0.471183449,-0.715258896,-0.410716474,0.325720876,0.613966763,0,3.405994654
0.003183049,0.377466381,-0.600805819,0.467640638,-0.705447197,-0.767187238,0.666610777,-0.27999711,0.825842083,-0.767543137,-0.663645506,0,3.405994654
-0.17325671,0.105141476,0.781080723,-0.578739226,-0.731852055,-0.73459214,0.710787296,0.565572917,-0.953642368,0.724963129,-0.166319072,0,3.405994654
1.071439028,-0.256710172,-0.166413382,-0.086532928,0.428283602,0.515207112,-0.652715683,0.626680255,0.49871251,0.760196269,-0.04123272,1,0.002695831
1.435549259,-0.004124091,0.079454735,0.804667413,0.667509973,0.711368084,-0.999818027,-0.302938253,-0.830835998,0.458297879,-0.45168528,1,0.142183185
-0.587478995,-0.849867463,-0.621860981,-0.18954739,-0.513975501,-0.119780578,-0.118072055,-0.805238366,0.856284499,0.115712717,0.823397815,0,3.405994654
-0.228026375,0.29357636,-0.760225475,0.796023965,-0.552321136,0.500248611,0.503347337,-0.021602387,-0.051624544,-0.201571479,0.138077646,0,3.405994654
-0.563312888,0.615403652,0.827182591,0.268423736,-0.019244054,-0.280228168,-0.244049683,0.188401178,0.472853363,-0.929894924,-0.219806165,1,1.981704593
0.452986985,-0.251376778,0.475495398,-0.277043521,0.931162417,-0.123191364,-0.12209367,0.239578202,-0.110236019,0.837065876,0.711455703,0,3.405994654
0.617445886,0.477209419,0.040096067,-0.678786814,0.482095629,0.141528025,0.136845574,0.037109047,0.846200287,-0.159580335,0.992746413,1,0.877032697
0.059848763,0.666238785,0.164258257,0.332511008,0.61687243,-0.076276883,-0.941979051,0.815617085,0.927110553,-0.286005735,0.492379844,1,0.645253956
0.656371295,-0.266070038,0.381244332,0.937808573,-0.460026294,-0.872106552,-0.518022895,0.042079024,0.072476991,-0.504379392,-0.877345443,0,3.405994654
-0.519634843,-0.009066745,-0.994537354,0.154273853,-0.491303533,-0.629498065,-0.116154268,0.768524766,-0.410033286,-0.376619518,-0.765729725,0,3.405994654
0.300644189,-0.591517389,0.046628423,-0.071514234,-0.768130541,0.594970942,0.048469596,0.261540949,0.184579685,0.314760983,0.627546906,0,3.405994654
-0.47098431,-0.222108036,-0.932076275,0.152690992,-0.003898744,-0.425002724,-0.224919349,0.508391321,0.173120394,-0.817968547,-0.065390922,0,3.405994654
0.172344714,-0.118051648,0.630793393,0.823549211,-0.3856619,-0.729439855,-0.785994887,0.600149214,0.926267266,-0.750424743,-0.652989268,0,3.405994654
-0.343766958,0.710024953,0.51496166,-0.386053324,0.449789554,-0.662273824,-0.900945604,-0.256401241,0.586972713,0.117607631,0.411353081,0,3.405994654
-0.102459893,0.144631416,0.741367996,0.501837134,0.541415155,-0.395756125,0.022184223,0.820793808,0.705342472,0.534883857,-0.838580608,0,3.405994654
0.330975503,-0.560050666,-0.158953667,0.978483796,0.245686129,0.20596455,-0.889653683,0.22958456,0.539054573,-0.136850461,-0.375307143,1,2.555507898
-0.501079202,0.734947145,-0.648630023,0.824583232,0.172250569,0.119026721,0.555576563,-0.834636331,-0.045366321,0.003058423,-0.171926871,0,3.405994654
-0.51902163,-0.550949693,0.827453434,-0.312247604,0.275387555,-0.694746017,-0.675330043,0.142660946,0.683454871,-0.661345422,-0.180226132,0,3.405994654
-0.650240958,0.946391225,-0.597892404,-0.270174891,-0.925272584,-0.71394974,-0.581333637,-0.972803771,0.87680918,0.197014719,0.374918461,0,3.405994654
0.094778903,0.001573126,0.67213881,0.112433009,0.159644872,-0.086326413,0.189819321,0.042454097,-0.124264963,-0.529647112,-0.798070014,1,2.203751087
-0.173684418,0.75858587,-0.214501917,0.491464943,-0.156225905,0.281860828,-0.371752679,0.113507256,-0.476083606,0.032483902,0.461682856,0,3.405994654
-0.48660934,-0.56939733,0.784623325,-0.526305377,0.93896997,-0.836867869,-0.531819463,-0.537829459,0.216900691,-0.314266026,-0.057084169,1,2.600260735
-0.278044403,0.67122525,-0.506320655,-0.355435252,0.52248168,-0.197774276,0.577814102,-0.058060512,0.89451015,-0.250647843,-0.672881186,1,2.88898015
-0.635442257,-0.468788892,-0.99772197,0.72161752,0.234849095,-0.762067437,0.723150373,0.093104593,0.766039908,0.604050815,0.207899615,1,1.697685242
-0.615785778,0.813850284,-0.711734831,0.606025159,0.80674547,-0.502941728,-0.953609526,-0.30851993,0.506697834,0.003386248,0.167418644,0,3.405994654
-0.745113432,0.955713153,0.831533492,-0.265749186,-0.4430677,0.883578122,-0.355353862,-0.281304926,-0.592959285,0.20833087,-0.957772672,0,3.405994654
0.070413664,-0.3875314,-0.561093271,0.757162511,0.195062205,0.503154814,0.876478374,0.784606457,0.032966848,-0.922906041,0.706236005,1,3.083619356
-0.503081501,-0.073797509,0.978980005,-0.633816361,0.768061459,-0.53933239,0.380950332,-0.314408183,-0.179166913,-0.350736916,0.283630699,0,3.405994654
-0.416281611,0.002082431,0.921216249,-0.013905565,0.321808189,-0.199379265,-0.416546166,-0.004053091,0.247997805,-0.615447342,-0.186084211,0,3.405994654
1.038654923,-0.247504786,0.202469453,-0.900132596,0.930606306,0.101444118,-0.052836414,-0.574530244,0.227268264,-0.454178959,-0.645826101,1,0.032743525
-0.210508928,0.593769252,0.545355499,-0.651234031,-0.561898351,-0.44350341,-0.299527019,0.387418926,-0.547423422,-0.610715866,-0.134923607,0,3.405994654
-0.356610984,-0.763590991,-0.446557522,0.843505502,-0.975815833,0.075738385,0.29961586,0.81959039,-0.165676132,0.125616267,0.938011169,1,1.57078135
0.276760131,-0.333572388,-0.501393378,-0.350501299,-0.498686045,0.709011018,0.412315458,-0.727923989,-0.983066738,0.337175757,0.599762797,1,0.100230351
-0.606462061,-0.766719222,-0.748675883,-0.210662559,0.674812138,0.108160406,0.492375374,-0.502977729,0.150875017,0.823989928,-0.964799881,0,3.405994654
-0.544372737,-0.317303002,-0.96381557,0.865541935,-0.901011348,0.145307124,0.74903512,-0.37992236,-0.203558177,0.342907429,-0.967441261,1,1.642714977
-0.211824283,-0.598316491,-0.541332662,0.300430059,-0.531896293,-0.932048738,0.824120522,0.690234482,0.714059889,-0.888958633,0.403467506,0,3.405994654
-0.444168895,-0.917598844,-0.202133909,-0.284730941,-0.612837672,-0.021326348,0.80380857,0.161021143,0.024162101,0.305499077,0.103752777,0,3.405994654
-0.244801,-0.773235261,-0.283157855,-0.443983674,0.550027847,-0.315359175,-0.571869612,-0.438549161,-0.464093745,0.47307092,-0.227496043,1,2.406246185
-0.484361887,0.851655781,-0.459719837,-0.504186332,-0.218178675,0.99238807,-0.215164408,-0.132743463,-0.531454146,0.806292892,-0.395262986,0,3.405994654
0.482343972,0.525241435,-0.046535939,-0.27691564,0.256989717,-0.223667264,-0.322075039,-0.424565703,0.840292037,-0.35239172,-0.018420599,1,2.146041632
0.434617251,-0.002639544,-0.544467211,-0.771636307,0.695941091,0.408061951,0.610052764,0.3165088,-0.510859907,0.610439658,-0.397199929,1,1.866261721
0.647277772,0.068533108,-0.463136554,-0.028432529,-0.065957502,0.840512574,0.902762771,-0.451259494,-0.387862802,-0.981943667,-0.445359588,1,0.266296953
-0.381467253,-0.28333804,-0.853644013,-0.488053739,-0.24613063,-0.72756964,-0.070006453,0.603700042,0.138258919,0.8718701,0.335441858,1,1.354102969
-0.09905722,-0.655386448,0.372432351,-0.429984182,-0.399291515,-0.434476018,-0.225090459,-0.942990899,0.542631507,-0.027416032,0.882573366,0,3.405994654
1.242407918,-0.097735845,0.202892765,0.180029064,-0.026324091,0.727753639,-0.547452927,-0.261822701,0.110602356,0.72743839,-0.026195368,1,1.989538193
-0.030111508,0.554308116,0.465168744,0.520312667,0.788447618,-0.187370896,0.928337812,-0.7615363,-0.631826401,-0.898854494,-0.687098265,0,3.405994654
-0.227120534,0.423134297,-0.695949197,0.815114558,0.097321659,0.198187962,0.113208309,-0.923998058,0.721879542,0.303441942,0.005112836,0,3.405994654
0.148589686,-0.42388925,0.494014084,0.102352493,0.175706729,-0.725557864,0.43734929,-0.236005977,-0.717252493,0.021792309,-0.655187547,0,3.405994654
-0.523061752,0.97037679,0.230142698,0.10328266,-0.435358375,0.765497446,0.660813451,-0.269612283,0.747536182,0.208242714,0.023908745,1,3.144837379
-0.017076254,-0.717911124,0.015510912,0.641987443,-0.217304081,-0.362958968,0.952399313,-0.256085753,0.141921759,0.809799969,-0.393431634,0,3.405994654
-0.461239904,-0.420294136,-0.853435099,0.679141998,-0.525888324,0.323764801,0.347342461,-0.548514903,-0.161627471,0.728148758,0.011518803,0,3.405994654
-0.783629715,-0.949563205,0.985233366,0.799506485,-0.848546505,-0.433708787,0.260659248,0.955806375,0.699022233,-0.802212656,-0.545984805,1,0.480958313
0.009415806,0.051034022,-0.70509094,0.49564001,0.896122694,-0.790543139,-0.661675215,0.572824359,-0.784532368,-0.040802155,0.253418148,0,3.405994654
-0.111067206,0.681055784,-0.335548341,-0.51485002,-0.717602551,-0.791154504,0.878414929,0.625090897,-0.072737508,-0.144092813,0.720111489,1,1.020623088
1.319136858,-0.027723556,-0.178440005,0.188179687,0.96859014,0.862731934,-0.29463625,0.961627424,-0.395983011,0.166496128,0.807978392,1,0.536842823
-0.756159604,-0.901941776,0.924440801,-0.087765194,0.150534213,0.375626206,-0.262052357,0.754733026,-0.127646714,0.198928937,-0.654365361,0,3.405994654
-0.241320685,0.468228132,0.675210297,-0.811626136,-0.991368651,0.931569576,-0.759381592,0.393045098,0.290961742,0.346627831,-0.30720818,0,3.405994654
-0.487997621,0.393027246,0.887330592,0.281545043,-0.784121335,-0.24275367,0.773689985,0.690757692,0.282366216,0.185049221,-0.876964211,0,3.405994654
-0.78024894,-0.943404675,-0.975816309,0.9051525,0.523850381,-0.48568505,-0.168130875,0.597803295,0.473875821,-0.854135811,0.99943608,0,3.405994654
0.866876543,-0.386915118,-0.023376696,-0.244042203,-0.707000911,-0.541786492,0.663663149,0.964350879,0.054869704,0.732561827,-0.959144294,1,2.540856838
-0.27338928,-0.255086482,-0.798558593,-0.632905066,-0.359011382,-0.663257301,-0.676863313,0.948453724,-0.755523384,-0.934956789,0.017615177,1,3.048677206
0.588557541,-0.37636587,-0.312584102,-0.31690976,0.73946178,0.627590716,0.230412394,-0.09447059,0.847296596,-0.208487988,0.951385617,1,1.449665189
0.155765578,0.642639458,-0.084399149,0.147096872,0.837017775,0.665444613,-0.32763505,-0.149807855,-0.047827929,-0.752013981,-0.779487014,1,0.58617717
-0.511318207,0.972935855,0.172312245,-0.347994059,0.941016555,-0.094267309,-0.509877801,-0.9463588,-0.932248175,0.131537616,-0.376362711,0,3.405994654
-0.45113343,0.095636874,-0.93947804,0.86385864,-0.101757579,-0.745209455,-0.907211125,-0.2313997,-0.135726422,-0.65636915,0.210723624,0,3.405994654
-0.348701119,-0.757012308,0.448630661,-0.092901535,0.265995175,-0.294885308,-0.686065137,-0.386967808,-0.53126955,-0.901030958,-0.752660692,0,3.405994654
1.13828373,0.197950497,-0.192887038,0.602026284,-0.996605396,0.384976715,-0.292843997,0.207029089,0.154153079,0.288035154,0.509239376,1,0.164806753
0.046001978,-0.657541871,-0.21509099,-0.148916587,-0.814014316,-0.910414875,0.28937754,0.242927998,-0.235018075,0.85613662,-0.670772374,1,0.724551201
-0.522181392,0.986419261,0.142050475,0.164623484,-0.668307066,-0.868440211,0.397950679,-0.38028723,0.29711622,0.124650292,-0.917041659,0,3.405994654
0.036596917,-0.038719557,0.694603443,-0.337382406,0.306009978,-0.187417939,0.845237792,0.855978489,0.40993315,-0.240885034,-0.95998919,0,3.405994654
1.34483707,-0.047148019,0.156412512,0.556831956,0.886770129,-0.617859662,-0.090103768,-0.301744223,0.990989447,0.231752723,-0.543105662,1,1.866709709
-0.51122421,-0.806357563,0.570910931,-0.155167982,0.193460301,-0.682144642,0.182173833,-0.128189161,-0.07309442,0.452053666,-0.031957641,1,0.708172381
-0.150648743,-0.647728801,0.429963529,-0.664039731,0.307570666,0.623766482,-0.952605009,-0.539880276,0.427762151,-0.315345794,0.421531171,0,3.405994654
1.008482933,-0.302469879,0.13736181,0.30219698,0.811976373,-0.034745149,0.603399098,0.509769976,-0.514622152,0.456285268,0.518075943,1,2.193473339
0.357325047,0.414452761,0.394977719,-0.249658674,-0.243649229,0.517728209,0.998442233,-0.933630884,0.362730533,-0.475083798,0.174906105,1,1.106493592
0.389510036,-0.554148018,-0.086106874,-0.033353988,0.727357507,-0.626209199,-0.567420542,0.326931804,0.30624947,0.872645497,0.376306295,1,2.643845081
-0.446426958,-0.666497648,0.664455533,-0.790830135,-0.186926037,0.883787751,0.421668917,-0.703584433,0.333687454,0.724881232,-0.873402834,0,3.405994654
0.884541869,0.076804318,0.373091012,0.475675911,-0.745531797,0.812616944,-0.770043612,-0.328870088,0.389299005,-0.44661513,-0.945905328,1,2.171488523
0.541454434,-0.503122926,0.054905951,-0.163139835,0.743376613,0.58744061,-0.40117529,-0.801206708,0.190612137,0.794322431,-0.867933929,1,1.549048901
-0.745149732,-0.847279489,-0.941885471,0.825848997,0.001756791,-0.070163682,0.380968511,-0.084859654,0.376856148,-0.421881855,-0.3047131,0,3.405994654
-0.462426335,-0.578287005,-0.756412208,-0.530902505,-0.668448985,-0.215998903,-0.243691996,-0.559050262,-0.691281557,0.44682914,-0.469040573,0,3.405994654
1.40289712,-0.116457105,-0.00072,0.00846389,0.468113601,-0.608546376,-0.459636152,-0.268310875,0.734525263,0.043674845,-0.889840424,1,0.368828923
0.43732509,0.526012123,-0.13674809,0.243319526,0.797914922,0.362613827,-0.743762553,0.758120716,0.71694845,0.512435436,0.808795035,1,2.376861095
0.07735271,0.088622004,0.673311114,0.065533742,-0.111900426,0.032288212,0.798605919,0.120581016,-0.477134109,0.451738626,0.955311596,0,3.405994654
1.382072091,-0.011540116,-0.134527966,0.207044065,-0.887038648,0.676386535,-0.202444896,-0.624181032,0.399224371,0.149082676,-0.669388175,0,3.405994654
0.610609293,-0.249534473,-0.411610395,0.708982408,-0.303041458,0.411622018,-0.520745397,0.456734359,0.586381495,0.933695197,-0.181540743,0,3.405994654
-0.02157807,-0.719027102,0.037232827,-0.729115427,-0.156551033,0.14599064,-0.946561635,-0.538717806,-0.063712791,0.475772828,-0.29690516,0,3.405994654
-0.762644351,0.848822534,-0.994399488,0.902856171,-0.554409623,0.92581439,0.020548498,0.694972754,0.59508574,0.05420864,0.990614295,0,3.405994654
0.580601037,0.482476115,0.096815512,0.764625967,-0.222363114,-0.055227671,-0.454935193,0.097900592,-0.956883073,-0.319819361,-0.21861437,1,3.229673862
0.026621126,0.65768522,0.239078879,-0.671578586,0.719776034,0.39590621,0.207888052,-0.512518466,-0.860652626,0.863792181,-0.653637171,1,2.859956503
-0.365642518,0.277092934,-0.845678866,0.225634456,-0.544229567,-0.666923761,-0.835363805,0.842478752,0.310984582,0.369746149,0.547002256,1,2.704934597
-0.724248171,-0.776688457,-0.948861539,-0.686777413,-0.518553138,-0.965518057,-0.322191685,-0.383515507,-0.285839051,0.360913128,-0.3974756,0,3.405994654
0.506275356,0.106241249,-0.507716477,0.356551081,0.580966055,-0.061352558,0.509685516,-0.186020166,-0.125464559,0.979271591,0.093060985,0,3.405994654
0.1608814,0.646163881,0.003707901,0.692038596,-0.147297621,-0.829083502,-0.833885074,-0.436866283,-0.964343667,-0.253849536,0.773752034,1,1.491391897
-0.617340267,0.83660233,0.687403977,0.769557834,-0.847510457,-0.91287148,0.400478303,0.082197912,0.941921413,0.092922829,0.708711386,0,3.405994654
0.019681836,0.182136908,0.678648233,0.154294834,0.756653547,-0.1155762,0.740471184,0.767261684,0.493415982,0.940140307,-0.84028554,1,0.802531719
-0.465915412,-0.197890013,-0.933852613,0.115079932,-0.422241271,-0.751796722,-0.214716733,0.310124546,0.780550957,0.526435435,-0.09048453,1,2.079997063
-0.496079743,0.689204037,0.691738844,-0.653162241,0.059338737,0.482017756,-0.759776831,-0.131360352,-0.369976461,0.625981271,-0.705780089,0,3.405994654
-0.528698504,-0.775530398,-0.634174526,0.545190573,-0.763975322,-0.459568799,-0.844632506,-0.596900821,0.140359864,-0.525349617,-0.856544018,0,3.405994654
0.080197208,0.153330564,-0.660409093,0.839288175,0.127529606,-0.882167697,-0.866397321,-0.403995693,0.935699344,0.595530868,0.936065972,0,3.405994654
1.463227272,-0.007468404,0.014975114,-0.451143056,-0.931159675,0.740356266,-0.918954968,-0.160127118,0.959304512,0.037656847,-0.198258057,1,1.075609326
-0.341749966,-0.596434891,0.641521871,-0.00848353,-0.48320654,0.918265224,-0.559990227,-0.281974047,0.136629194,-0.466880411,0.14491643,0,3.405994654
-0.269399434,-0.21654129,0.8076846,0.271410257,-0.341997743,-0.372990012,-0.542257488,0.920949399,-0.686950862,-0.229838699,0.797028542,1,2.700300217
0.048469812,0.687789381,0.064632915,-0.871627033,0.474281669,0.137980878,0.61279124,-0.689970613,0.646801651,0.255932987,-0.005502568,1,0.839021504
-0.23131901,-0.544579506,0.608497322,-0.941102982,0.49928093,-0.270442247,-0.258712351,0.485782713,0.617185175,0.286093026,-0.438942999,0,3.405994654
-0.502849758,0.845421433,-0.498763233,0.119215094,-0.225894064,0.698732555,0.696639001,-0.485245734,0.203032002,0.710260451,0.39534539,0,3.405994654
-0.020814849,-0.71183604,0.105870463,-0.196181312,0.620855391,-0.030369833,0.666201532,0.522529066,0.995212972,-0.526676834,0.641215742,1,3.030611277
0.129681394,0.074744411,-0.654079735,0.694880009,-0.299731016,0.885978162,-0.311058164,0.614532471,0.935522795,-0.778916955,-0.680894911,1,1.44533813
0.274445653,0.565553665,0.209413499,0.147218466,-0.187362924,-0.33458823,-0.184531227,0.238441154,-0.251824945,-0.793257177,0.827872992,0,3.405994654
1.461858153,0.023533033,0.004876827,0.492265642,0.514236808,-0.106112525,0.165630892,0.677209258,0.347351879,0.344594091,-0.276777774,1,1.317908883
-0.575402319,-0.484944642,-0.922106564,-0.891575634,0.768249691,-0.547488511,-0.091950029,-0.587399662,-0.679097533,0.720101297,0.175598264,1,2.699297905
-0.377534151,0.768926859,-0.462008208,0.94137764,-0.493030488,0.180859566,-0.420470148,-0.199326351,0.166150346,-0.079162322,0.195463136,0,3.405994654
0.822128594,0.323526263,-0.24264957,-0.570208132,-0.277132809,-0.062755778,0.995648026,-0.286073714,-0.211833492,0.139221609,0.49097693,1,3.235673189
0.625323355,0.476058245,-0.002507182,0.565680742,-0.993947029,0.687507868,0.673823893,-0.572192729,-0.579048753,-0.993386626,-0.892142355,1,2.899279118
-0.231204078,0.212352708,-0.788446248,0.66008091,-0.974754333,0.858227909,-0.16755414,0.160750836,-0.328966588,0.344592005,0.704390943,1,0.326693296
-0.151065126,0.766879022,-0.128921717,0.599604666,0.113180414,-0.288422048,-0.502757967,-0.00109205,0.257330269,0.930053353,0.387072057,0,3.405994654
-0.73074919,-0.848297894,-0.901875854,-0.103387445,-0.282838911,0.729278266,-0.691738605,0.409688294,0.674742937,0.296464473,-0.401228815,0,3.405994654
0.333029121,0.442005873,-0.377725154,-0.170874268,-0.911925197,-0.024237914,0.28745687,-0.090428613,-0.039310835,-0.193538666,-0.655348539,0,3.405994654
-0.414550394,-0.888871908,0.237702459,-0.609890044,0.652825534,-0.153956547,-0.04008954,0.873118281,0.915772736,-0.976283669,-0.927382648,0,3.405994654
0.544961214,0.180223271,-0.4715904,-0.388789177,-0.520007491,0.571572483,-0.484445333,0.017070582,-0.659774959,0.434720606,-0.292615503,0,3.405994654
0.212558746,-0.035533644,0.625347793,0.859051168,0.025970509,0.081991099,0.669654608,0.297294348,0.179024875,-0.776025176,-0.327138841,1,3.017724037
-0.089111209,-0.645304084,-0.380966544,-0.102831051,0.340991616,0.906269372,-0.967449248,0.638092697,-0.957348287,-0.275535017,-0.719403744,0,3.405994654
-0.612376094,0.809092999,-0.711811602,0.964857697,-0.028251611,-0.432098627,0.349003583,0.783964932,-0.456786305,0.025032228,0.319645762,0,3.405994654
-0.551479995,0.537747324,-0.867581666,-0.974275351,0.995234489,0.214248106,0.669665515,0.24721317,0.579055965,0.294721842,0.982259095,1,0.052467417
-0.743115604,-0.881652832,0.903820515,0.111656904,0.270505846,0.602281153,-0.14838171,-0.441789359,-0.054877643,0.607296348,0.20394516,1,0.208713636
-0.678528249,-0.773749888,-0.857937515,-0.848543525,-0.686262608,-0.319169909,-0.995330513,0.015198652,-0.559714496,-0.770734966,-0.098489515,0,3.405994654
-0.289926678,0.545107782,0.648447573,0.597792327,-0.734209239,-0.404714286,0.059245132,-0.191349596,0.926986217,0.71004051,-0.151176944,0,3.405994654
-0.530217826,-0.799907148,-0.605173469,-0.026034305,-0.157004833,0.873185933,0.919258893,-0.815387666,-0.894531846,0.136497363,-0.678279042,0,3.405994654
0.844268739,0.309814811,-0.246858194,0.945381761,-0.02187469,-0.365673661,0.828226388,0.744297504,-0.76613003,0.665799558,-0.122818351,1,0.043631639
0.11749889,0.394710779,-0.532864511,0.290205956,-0.554569006,-0.076677971,-0.225644559,0.446626335,-0.580811679,-0.444128305,0.548935294,1,1.189053535
0.889790595,-0.307966352,-0.220751867,-0.115038767,0.766671598,-0.391382188,-0.064899422,-0.579518795,0.81486994,0.788363576,0.238598481,0,3.405994654
-0.65957886,0.876195371,0.714779854,-0.809170306,-0.504888296,0.28115043,0.263727099,0.765296221,-0.07032869,-0.221668273,0.398778617,0,3.405994654
-0.28305316,-0.665290058,0.518444896,-0.347830504,0.627818465,-0.8179968,0.545004666,-0.571765661,0.948375463,-0.519487143,0.812910974,1,3.139160156
0.509516418,0.3268736,-0.401264042,0.875202417,0.658803344,0.108981058,-0.713654876,0.462250471,-0.734610975,-0.997444868,-0.724671662,1,2.475931883
1.266566277,-0.049575299,0.206125006,0.173129857,0.392993361,-0.559096098,-0.16326417,0.485304296,-0.237790197,-0.464336574,0.356784135,1,0.035486497
-0.063489422,0.138838276,-0.724884748,-0.086373016,-0.274017066,0.647804737,0.080704056,-0.888279736,0.67821908,0.45947051,0.667693317,1,2.151078463
0.059297238,-0.611412764,-0.311988056,-0.730897665,-0.519239902,0.217178166,0.427734494,0.337644517,-0.356582463,0.311362505,0.044507723,1,0.297779649
-0.402096331,-0.608931422,0.67919594,-0.097021505,0.015694095,-0.313676208,-0.179553851,0.116436481,-0.981897414,0.626781821,0.791988611,0,3.405994654
-0.488558114,-0.881560445,0.406790227,0.701094389,-0.390138716,0.306535125,-0.959907055,-0.390318155,-0.569631636,-0.487813056,0.543743193,0,3.405994654
-0.119481064,-0.507288218,0.570007741,0.439885825,0.65396142,0.525753677,0.217763826,-0.341625899,-0.693675876,-0.321741402,-0.532012999,1,3.286296129
0.541460991,-0.505145848,0.031187398,0.997051001,0.374225438,0.334486067,-0.389136404,-0.221665874,0.700045168,0.167641297,-0.639714599,1,3.256977081
-0.169677407,0.513950706,-0.595240951,0.600487113,0.895175636,-0.51924926,0.858447254,0.621280015,-0.444144487,0.243497461,0.45717752,0,3.405994654
-0.414717406,-0.733870566,0.555181801,-0.227687433,-0.776006043,-0.498366803,0.812490046,0.560950875,0.247490332,0.159966424,0.576573789,0,3.405994654
-0.456903517,-0.488948762,0.812531114,0.454579264,0.797508895,-0.849106729,-0.992557466,0.383755744,-0.002221671,-0.957807839,-0.249051601,0,3.405994654
1.187494993,-0.124149665,0.220633417,0.420116276,-0.894035757,0.329948366,0.688145339,-0.812971056,0.181864351,-0.739735365,-0.502355874,1,0.968115568
-0.582770526,0.599764049,0.860210001,0.597269595,0.254511148,-0.537571847,-0.715160251,0.124676757,-0.788893104,0.252039611,0.274728864,1,3.113299131
-0.517165899,0.637529671,0.760842264,-0.4957183,-0.523668408,0.201633573,-0.231665209,0.366052985,-0.12560387,-0.000365765,-0.082898408,0,3.405994654
-0.11408402,-0.310748011,0.694222271,0.135754809,-0.170899779,-0.129124135,-0.241099566,-0.710829973,-0.360464334,-0.395054907,0.201171964,0,3.405994654
0.833567202,-0.113483101,-0.38371408,-0.003232765,-0.321821153,-0.924293339,-0.904212475,0.1452263,-0.428106189,-0.140689269,0.926137388,1,0.830575168
-0.415635467,-0.226969853,-0.892391741,0.516466081,0.746192217,0.299968183,0.924823821,-0.110017046,0.859711528,-0.7173118,0.526060581,0,3.405994654
-0.032822531,0.659914136,0.299722075,0.273361415,-0.338293731,0.546883345,0.132253528,-0.880886734,-0.846803784,-0.950727105,0.058313586,1,0.774139047
-0.000368118,-0.706823349,-0.077228941,-0.504336715,0.127775311,0.051585257,-0.082675919,-0.932033718,0.303258717,-0.141188115,-0.562966168,1,1.629322529
0.303177863,0.586130023,0.086065926,-0.76406306,-0.69615829,0.741925359,-0.074062213,-0.471792221,0.162711814,-0.98863709,0.519052029,1,2.063654423
-0.500239968,0.824226677,-0.529410005,0.548432708,0.224739015,0.0602277,0.211958945,-0.75231725,-0.294092387,-0.330794841,0.178447083,1,0.375552416
-0.068125397,-0.222491592,-0.705856204,-0.298207402,-0.745206177,-0.481187791,-0.950229943,-0.948812306,0.166985959,-0.397399306,0.574741423,0,3.405994654
-0.496883005,-0.89278096,0.39701739,0.101103924,0.74840641,-0.058196899,0.651135266,-0.749569595,-0.503229022,0.26342231,-0.358111233,0,3.405994654
0.943810284,-0.209302649,-0.290472835,-0.61860019,0.602087319,-0.1211472,0.54005152,0.461158216,-0.732595205,0.292150527,-0.573037148,1,0.121165112
-0.452087015,-0.850086331,0.412737697,0.777527452,0.056699973,0.26742819,-0.198695466,-0.652484655,-0.927323759,0.897335947,-0.54699409,0,3.405994654
0.421538532,0.544240296,-0.073612511,-0.463469118,0.880983055,-0.340470612,0.202525914,-0.63923794,0.094117276,0.449605256,-0.388789207,1,0.466130137
